ensembl_gene_id,chromosome_name,start_position,end_position,strand,gene_name,chr_name
ENSG00000170417,2,102736905,103019900,1,TMEM182,chr2
ENSG00000170445,5,140673035,140691537,-1,HARS,chr5
ENSG00000170448,4,47847233,47914667,-1,NFXL1,chr4
ENSG00000170458,5,140631728,140633700,-1,CD14,chr5
ENSG00000170464,5,139408588,139444491,-1,DNAJC18,chr5
ENSG00000170476,5,139387467,139390081,-1,MZB1,chr5
ENSG00000170482,5,139367196,139384553,-1,SLC23A1,chr5
ENSG00000170485,2,100820139,100996829,1,NPAS2,chr2
ENSG00000170502,4,87422573,87459455,1,NUDT9,chr4
ENSG00000170509,4,87303789,87322886,-1,HSD17B13,chr4
ENSG00000170522,4,110045846,110199199,-1,ELOVL6,chr4
ENSG00000170542,6,2887270,2903309,-1,SERPINB9,chr6
ENSG00000170571,5,50396192,50443248,-1,EMB,chr5
ENSG00000170584,5,163446526,163460102,-1,NUDCD2,chr5
ENSG00000170606,5,133052013,133106449,1,HSPA4,chr5
ENSG00000170624,5,155870344,156767788,1,SGCD,chr5
ENSG00000170634,2,53970838,54305300,1,ACYP2,chr2
ENSG00000170802,2,48314637,48379295,1,FOXN2,chr2
ENSG00000170846,4,6663396,6676755,1,AC093323.1,chr4
ENSG00000170854,3,97941818,97972457,-1,RIOX2,chr3
ENSG00000170860,3,14178817,14201122,1,LSM3,chr3
ENSG00000170871,4,6781375,6884170,1,KIAA0232,chr4
ENSG00000170876,3,14125015,14143680,1,TMEM43,chr3
ENSG00000170917,4,122888697,122922968,-1,NUDT6,chr4
ENSG00000170989,1,101236865,101243713,1,S1PR1,chr1
ENSG00000171055,2,36531805,36646087,-1,FEZ2,chr2
ENSG00000171094,2,29192774,29921586,-1,ALK,chr2
ENSG00000171103,2,28849821,28870309,-1,TRMT61B,chr2
ENSG00000171109,3,179347709,179394936,1,MFN1,chr3
ENSG00000171121,3,179236691,179267002,-1,KCNMB3,chr3
ENSG00000171132,2,45651345,46187990,1,PRKCE,chr2
ENSG00000171135,3,9890574,9894349,1,JAGN1,chr3
ENSG00000171148,3,9779967,9793011,-1,TADA3,chr3
ENSG00000171150,2,46698952,46780245,1,SOCS5,chr2
ENSG00000171161,1,248838210,248849517,1,ZNF672,chr1
ENSG00000171163,1,248850006,248859144,-1,ZNF692,chr1
ENSG00000171174,2,27781379,27890681,-1,RBKS,chr2
ENSG00000171444,5,113022099,113488823,-1,MCC,chr5
ENSG00000171476,4,56647988,56681899,-1,HOPX,chr4
ENSG00000171488,1,89633072,89769903,1,LRRC8C,chr1
ENSG00000171492,1,89821014,89936611,1,LRRC8D,chr1
ENSG00000171497,4,158709127,158723396,-1,PPID,chr4
ENSG00000171502,1,85729233,86156943,-1,COL24A1,chr1
ENSG00000171503,4,158671968,158710742,1,ETFDH,chr4
ENSG00000171522,5,40679915,40693735,1,PTGER4,chr5
ENSG00000171530,5,77691166,77868780,-1,TBCA,chr5
ENSG00000171566,4,154535005,154550400,-1,PLRG1,chr4
ENSG00000171596,2,231523187,231530445,-1,NMUR1,chr2
ENSG00000171603,1,9728926,9823984,-1,CLSTN1,chr1
ENSG00000171604,5,139647299,139683882,1,CXXC5,chr5
ENSG00000171608,1,9651731,9729114,1,PIK3CD,chr1
ENSG00000171612,1,9539465,9585173,1,SLC25A33,chr1
ENSG00000171617,5,74627406,74641424,-1,ENC1,chr5
ENSG00000171621,1,9292894,9369532,1,SPSB1,chr1
ENSG00000171643,5,76850001,76921650,1,S100Z,chr5
ENSG00000171720,5,141620876,141636849,-1,HDAC3,chr5
ENSG00000171735,1,6785454,7769706,1,CAMTA1,chr1
ENSG00000171757,3,169793003,169812986,-1,LRRC34,chr3
ENSG00000171793,1,40979300,41012565,1,CTPS1,chr1
ENSG00000171824,1,11066618,11099869,-1,EXOSC10,chr1
ENSG00000171848,2,10120698,10211725,1,RRM2,chr2
ENSG00000171853,2,3379675,3485094,1,TRAPPC12,chr2
ENSG00000171863,2,3575260,3580920,1,RPS7,chr2
ENSG00000171865,2,3541430,3558333,-1,RNASEH1,chr2
ENSG00000171943,1,121184811,121392874,1,SRGAP2C,chr1
ENSG00000171960,1,42658335,42676758,1,PPIH,chr1
ENSG00000172005,2,95025677,95053992,1,MAL,chr2
ENSG00000172007,4,139453232,139476609,1,RAB33B,chr4
ENSG00000172046,3,49108046,49120938,-1,USP19,chr3
ENSG00000172053,3,49095932,49105130,-1,QARS,chr3
ENSG00000172059,2,10042849,10054836,1,KLF11,chr2
ENSG00000172062,5,70925030,70953942,1,SMN1,chr5
ENSG00000172071,2,88556741,88691518,-1,EIF2AK3,chr2
ENSG00000172086,2,88027205,88064252,-1,KRCC1,chr2
ENSG00000172113,3,48290722,48301685,-1,NME6,chr3
ENSG00000172116,2,86815339,86861924,-1,CD8B,chr2
ENSG00000172197,6,20099684,20212469,-1,MBOAT1,chr6
ENSG00000172239,5,43526267,43557758,-1,PAIP1,chr5
ENSG00000172244,5,43486709,43515148,-1,C5orf34,chr5
ENSG00000172260,1,71395943,72282539,-1,NEGR1,chr1
ENSG00000172262,5,43065176,43192021,1,ZNF131,chr5
ENSG00000172292,2,168456249,168775134,1,CERS6,chr2
ENSG00000172339,1,94974405,95072951,-1,ALG14,chr1
ENSG00000172340,3,67360460,67654612,-1,SUCLG2,chr3
ENSG00000172403,4,118850688,119061247,1,SYNPO2,chr4
ENSG00000172428,2,240126563,240136807,-1,COPS9,chr2
ENSG00000172456,1,59296638,59810647,1,FGGY,chr1
ENSG00000172493,4,86935002,87141039,1,AFF1,chr4
ENSG00000172554,2,950849,1367613,1,SNTG2,chr2
ENSG00000172578,3,183487551,183555706,-1,KLHL6,chr3
ENSG00000172667,3,178960121,179072215,-1,ZMAT3,chr3
ENSG00000172765,3,129647792,129893711,-1,TMCC1,chr3
ENSG00000172771,3,129401321,129428651,-1,EFCAB12,chr3
ENSG00000172780,3,129087569,129122801,-1,RAB43,chr3
ENSG00000172795,5,112976702,113022195,1,DCP2,chr5
ENSG00000172845,2,173880850,173965373,-1,SP3,chr2
ENSG00000172869,5,119037772,119249138,1,DMXL1,chr5
ENSG00000172878,2,171999943,172082430,1,METAP1D,chr2
ENSG00000172888,3,40524878,40574685,1,ZNF621,chr3
ENSG00000172936,3,38138478,38143022,1,MYD88,chr3
ENSG00000172939,3,38165089,38255484,1,OXSR1,chr3
ENSG00000172954,2,30447226,30644225,1,LCLAT1,chr2
ENSG00000172965,2,111006015,111523376,-1,MIR4435-2HG,chr2
ENSG00000172985,2,109129205,109504634,1,SH3RF3,chr2
ENSG00000172986,3,72888046,72998138,1,GXYLT2,chr3
ENSG00000172995,3,35638945,35794496,1,ARPP21,chr3
ENSG00000173011,4,7041899,7057952,1,TADA2B,chr4
ENSG00000173040,4,5542772,5709548,-1,EVC2,chr4
ENSG00000173083,4,83292461,83335153,-1,HPSE,chr4
ENSG00000173085,4,83261536,83284914,-1,COQ2,chr4
ENSG00000173163,2,61888724,62147247,1,COMMD1,chr2
ENSG00000173166,2,203394345,203535335,-1,RAPH1,chr2
ENSG00000173171,1,155208695,155213824,1,MTX1,chr1
ENSG00000173193,3,122680839,122730840,1,PARP14,chr3
ENSG00000173200,3,122577628,122639047,1,PARP15,chr3
ENSG00000173207,1,154974653,154979251,1,CKS1B,chr1
ENSG00000173218,1,115641970,115698224,1,VANGL1,chr1
ENSG00000173221,5,95751319,95822726,-1,GLRX,chr5
ENSG00000173226,3,121769761,121835079,-1,IQCB1,chr3
ENSG00000173230,3,121663199,121749966,-1,GOLGB1,chr3
ENSG00000173261,5,146084313,146105577,-1,PLAC8L1,chr5
ENSG00000173272,2,131464900,131492743,-1,MZT2A,chr2
ENSG00000173349,2,127701497,127705242,1,SFT2D3,chr2
ENSG00000173402,3,49468703,49535618,1,DAG1,chr3
ENSG00000173406,1,56994778,58546734,-1,DAB1,chr1
ENSG00000173409,1,230978981,231000733,1,ARV1,chr1
ENSG00000173436,1,19484403,19629821,1,MICOS10,chr1
ENSG00000173473,3,47585269,47782106,-1,SMARCC1,chr3
ENSG00000173531,3,49683947,49689501,-1,MST1,chr3
ENSG00000173540,3,49716844,49723973,-1,GMPPB,chr3
ENSG00000173542,4,70902326,71022449,1,MOB1B,chr4
ENSG00000173545,5,16451519,16465800,-1,ZNF622,chr5
ENSG00000173559,2,191678068,191741097,1,NABP1,chr2
ENSG00000173567,2,26308173,26346817,-1,ADGRF3,chr2
ENSG00000173597,4,69721167,69787961,-1,SULT1B1,chr4
ENSG00000173614,1,9943428,9985501,1,NMNAT1,chr1
ENSG00000173660,1,46303698,46316776,1,UQCRH,chr1
ENSG00000173692,2,231056845,231173116,1,PSMD1,chr2
ENSG00000173706,3,124965710,125055997,-1,HEG1,chr3
ENSG00000173726,1,235109341,235128837,-1,TOMM20,chr1
ENSG00000173744,2,227472152,227561217,1,AGFG1,chr2
ENSG00000173846,1,44800377,44805990,1,PLK3,chr1
ENSG00000173889,3,170086732,170181749,-1,PHC3,chr3
ENSG00000173890,3,170037995,170085392,1,GPR160,chr3
ENSG00000173905,3,168008689,168095924,-1,GOLIM4,chr3
ENSG00000173926,5,126867714,127030558,-1,MARCH3,chr5
ENSG00000173930,5,102233986,102296284,-1,SLCO4C1,chr5
ENSG00000173950,3,195068284,195271159,-1,XXYLT1,chr3
ENSG00000173960,2,23927285,24004909,1,UBXN2A,chr2
ENSG00000174004,3,196639694,196662004,1,NRROS,chr3
ENSG00000174007,3,196706277,196712250,-1,CEP19,chr3
ENSG00000174013,3,196568611,196589059,1,FBXO45,chr3
ENSG00000174021,1,84498323,84506581,-1,GNG5,chr1
ENSG00000174059,1,207880972,207911402,-1,CD34,chr1
ENSG00000174123,4,38772238,38782990,-1,TLR10,chr4
ENSG00000174125,4,38790677,38856817,-1,TLR1,chr4
ENSG00000174130,4,38822897,38856817,-1,TLR6,chr4
ENSG00000174132,5,100535374,100586741,1,FAM174A,chr5
ENSG00000174136,5,98768650,98798643,1,RGMB,chr5
ENSG00000174137,4,1617915,1684313,-1,FAM53A,chr4
ENSG00000174151,1,109494052,109502932,1,CYB561D1,chr1
ENSG00000174173,3,101561868,101566446,1,TRMT10C,chr3
ENSG00000174227,4,499210,540200,1,PIGG,chr4
ENSG00000174371,1,241847967,241895148,1,EXO1,chr1
ENSG00000174473,4,171812254,173041559,1,GALNTL6,chr4
ENSG00000174500,3,112120839,112133270,-1,GCSAM,chr3
ENSG00000174501,2,95836919,95991831,-1,ANKRD36C,chr2
ENSG00000174564,3,136946230,137011085,1,IL20RB,chr3
ENSG00000174574,1,38991276,39006059,1,AKIRIN1,chr1
ENSG00000174579,3,136148917,136197241,-1,MSL2,chr3
ENSG00000174606,1,212992182,213015867,-1,ANGEL2,chr1
ENSG00000174607,4,114598770,114678225,1,UGT8,chr4
ENSG00000174695,5,83052846,83077863,-1,TMEM167A,chr5
ENSG00000174720,4,112637077,112657696,1,LARP7,chr4
ENSG00000174738,3,23945286,23980617,1,NR1D2,chr3
ENSG00000174748,3,23916591,23924374,1,RPL15,chr3
ENSG00000174749,4,112145454,112195256,1,FAM241A,chr4
ENSG00000174776,3,167478684,167653983,-1,WDR49,chr3
ENSG00000174780,4,56467617,56503681,1,SRP72,chr4
ENSG00000174796,4,75513946,75550473,1,THAP6,chr4
ENSG00000174799,4,55948871,56033361,1,CEP135,chr4
ENSG00000174839,3,57625454,57693077,-1,DENND6A,chr3
ENSG00000174840,3,57556274,57566848,1,PDE12,chr3
ENSG00000174842,1,92246402,92298987,-1,GLMN,chr1
ENSG00000174844,3,57293699,57544344,-1,DNAH12,chr3
ENSG00000174891,3,158105855,158545730,1,RSRC1,chr3
ENSG00000174928,3,155762617,155806278,-1,C3orf33,chr3
ENSG00000174944,3,151212117,151278542,-1,P2RY14,chr3
ENSG00000174946,3,151197832,151203216,-1,GPR171,chr3
ENSG00000174953,3,154272546,154324487,-1,DHX36,chr3
ENSG00000175040,3,143119771,143124014,1,CHST2,chr3
ENSG00000175054,3,142449007,142578733,-1,ATR,chr3
ENSG00000175066,3,142157527,142225592,-1,GK5,chr3
ENSG00000175087,1,26111165,26125555,1,PDIK1L,chr1
ENSG00000175105,3,88059255,88144660,1,ZNF654,chr3
ENSG00000175110,3,139005806,139360497,1,MRPS22,chr3
ENSG00000175130,1,32333839,32336233,-1,MARCKSL1,chr1
ENSG00000175137,1,248810446,248825915,-1,SH3BP5L,chr1
ENSG00000175166,3,184299198,184309050,1,PSMD2,chr3
ENSG00000175182,3,184335926,184348421,1,FAM131A,chr3
ENSG00000175193,3,183829271,183884933,-1,PARL,chr3
ENSG00000175309,5,178208471,178232802,-1,PHYKPL,chr5
ENSG00000175414,5,176365487,176401865,1,ARL10,chr5
ENSG00000175416,5,176392501,176416539,-1,CLTB,chr5
ENSG00000175449,5,95646754,95684773,1,RFESD,chr5
ENSG00000175455,3,123897305,123961408,-1,CCDC14,chr3
ENSG00000175471,5,94703690,95285094,-1,MCTP1,chr5
ENSG00000175497,2,114442299,115845780,1,DPP10,chr2
ENSG00000175701,2,110211529,110245420,-1,MTLN,chr2
ENSG00000175756,1,1373730,1375207,-1,AURKAIP1,chr1
ENSG00000175792,3,128064778,128153914,-1,RUVBL1,chr3
ENSG00000175857,5,58491435,58497090,1,GAPT,chr5
ENSG00000175928,3,3799431,3849834,1,LRRN1,chr3
ENSG00000175984,1,114582848,114670422,-1,DENND2C,chr1
ENSG00000176018,5,90515611,90529584,-1,LYSMD3,chr5
ENSG00000176022,1,1232237,1235041,1,B3GALT6,chr1
ENSG00000176049,5,147585438,147782775,-1,JAKMIP2,chr5
ENSG00000176055,5,90458209,90474771,-1,MBLAC2,chr5
ENSG00000176087,5,140564446,140569100,1,SLC35A4,chr5
ENSG00000176092,1,26321698,26360080,-1,CRYBG2,chr1
ENSG00000176095,3,49724294,49786542,-1,IP6K1,chr3
ENSG00000176142,3,119428949,119468830,-1,TMEM39A,chr3
ENSG00000176261,1,32600172,32650903,-1,ZBTB8OS,chr1
ENSG00000176393,1,201982372,202006147,1,RNPEP,chr1
ENSG00000176407,2,84971093,85059472,1,KCMF1,chr2
ENSG00000176444,1,155262868,155278491,-1,CLK2,chr1
ENSG00000176542,3,113648385,113696646,-1,USF3,chr3
ENSG00000176597,3,183253253,183298504,1,B3GNT5,chr3
ENSG00000176771,2,132671788,133568463,-1,NCKAP5,chr2
ENSG00000176783,5,179550554,179610012,1,RUFY1,chr5
ENSG00000176788,5,17065598,17276843,1,BASP1,chr5
ENSG00000176928,5,75025346,75052558,-1,GCNT4,chr5
ENSG00000176945,3,195720884,195741123,1,MUC20,chr3
ENSG00000176946,2,241584405,241637158,-1,THAP4,chr2
ENSG00000177000,1,11785723,11806455,-1,MTHFR,chr1
ENSG00000177034,5,79976716,79991262,-1,MTX3,chr5
ENSG00000177058,5,55625845,55773194,-1,SLC38A9,chr5
ENSG00000177272,1,110672465,110674940,-1,KCNA3,chr1
ENSG00000177311,3,141324213,141449792,1,ZBTB38,chr3
ENSG00000177352,3,49162535,49166331,-1,CCDC71,chr3
ENSG00000177383,3,184710364,184712064,-1,MAGEF1,chr3
ENSG00000177432,4,88695913,88697829,-1,NAP1L5,chr4
ENSG00000177453,5,43192071,43280850,1,NIM1K,chr5
ENSG00000177463,3,14947583,15053600,1,NR2C2,chr3
ENSG00000177479,3,48918821,48986382,1,ARIH2,chr3
ENSG00000177483,2,237798389,237842808,1,RBM44,chr2
ENSG00000177556,5,151742316,151772532,-1,ATOX1,chr5
ENSG00000177565,3,177019340,177228000,-1,TBL1XR1,chr3
ENSG00000177606,1,58776845,58784048,-1,JUN,chr1
ENSG00000177628,1,155234452,155244699,-1,GBA,chr1
ENSG00000177646,3,128879596,128924003,1,ACAD9,chr3
ENSG00000177674,1,11736084,11754802,1,AGTRAP,chr1
ENSG00000177694,3,174438573,175810548,1,NAALADL2,chr3
ENSG00000177707,3,111070071,111275563,1,NECTIN3,chr3
ENSG00000177721,5,43039233,43043170,-1,ANXA2R,chr5
ENSG00000177733,5,137745651,137754363,-1,HNRNPA0,chr5
ENSG00000177738,5,43013060,43067452,-1,AC025171.1,chr5
ENSG00000177842,3,40477131,40518736,1,ZNF620,chr3
ENSG00000177868,1,42807052,42817397,-1,SVBP,chr1
ENSG00000177873,3,40477113,40491053,1,ZNF619,chr3
ENSG00000177879,5,115841592,115914081,1,AP3S1,chr5
ENSG00000177888,1,197153682,197201293,-1,ZBTB41,chr1
ENSG00000177917,2,152717647,152762396,1,ARL6IP6,chr2
ENSG00000177932,5,179060373,179083977,1,ZNF354C,chr5
ENSG00000177954,1,153990762,153992155,1,RPS27,chr1
ENSG00000178028,1,44213455,44220681,1,DMAP1,chr1
ENSG00000178035,3,49024325,49029447,-1,IMPDH2,chr3
ENSG00000178038,3,46668995,46693704,-1,ALS2CL,chr3
ENSG00000178053,3,158571163,158607252,1,MLF1,chr3
ENSG00000178057,3,49020459,49023495,1,NDUFAF3,chr3
ENSG00000178074,2,199911293,199955935,1,C2orf69,chr2
ENSG00000178075,3,113828182,113947174,1,GRAMD1C,chr3
ENSG00000178096,1,149887890,149900798,1,BOLA1,chr1
ENSG00000178104,1,148808140,149048286,1,PDE4DIP,chr1
ENSG00000178149,3,49015488,49022293,-1,DALRD3,chr3
ENSG00000178163,4,10439880,10457426,-1,ZNF518B,chr4
ENSG00000178177,4,17841187,18021876,-1,LCORL,chr4
ENSG00000178222,4,1056250,1113564,-1,RNF212,chr4
ENSG00000178252,3,49007062,49015953,1,WDR6,chr3
ENSG00000178295,2,17753858,17788946,1,GEN1,chr2
ENSG00000178338,5,178859953,178888122,1,ZNF354B,chr5
ENSG00000178385,2,207821288,208025527,-1,PLEKHM3,chr2
ENSG00000178467,3,48989889,49007153,1,P4HTM,chr3
ENSG00000178537,3,48856926,48898904,-1,SLC25A20,chr3
ENSG00000178562,2,203706475,203738912,1,CD28,chr2
ENSG00000178567,3,36985043,36993131,-1,EPM2AIP1,chr3
ENSG00000178568,2,211375717,212538841,-1,ERBB4,chr2
ENSG00000178585,1,9848276,9910336,-1,CTNNBIP1,chr1
ENSG00000178623,2,240605430,240633159,1,GPR35,chr2
ENSG00000178694,3,94062980,94131832,1,NSUN3,chr3
ENSG00000178700,3,94047836,94063389,-1,DHFR2,chr3
ENSG00000178913,5,141259884,141320784,-1,TAF7,chr5
ENSG00000178917,3,44494847,44510636,-1,ZNF852,chr3
ENSG00000178922,1,43450989,43453989,-1,HYI,chr1
ENSG00000178950,4,849276,932373,-1,GAK,chr4
ENSG00000178988,4,6707701,6709865,-1,MRFAP1L1,chr4
ENSG00000178996,5,54517759,54546586,1,SNX18,chr5
ENSG00000179010,4,6640091,6642729,1,MRFAP1,chr4
ENSG00000179021,3,88149959,88168729,1,C3orf38,chr3
ENSG00000179051,1,17406760,17439677,-1,RCC2,chr1
ENSG00000179085,1,155139891,155140595,-1,DPM3,chr1
ENSG00000179152,3,44338119,44409451,1,TCAIM,chr3
ENSG00000179163,1,23845077,23868290,-1,FUCA1,chr1
ENSG00000179299,4,40749925,40811184,1,NSUN7,chr4
ENSG00000179344,6,32659467,32668383,-1,HLA-DQB1,chr6
ENSG00000179348,3,128479427,128493201,-1,GATA2,chr3
ENSG00000179387,4,140524168,140553770,1,ELMOD2,chr4
ENSG00000179397,1,244454377,244641177,1,CATSPERE,chr1
ENSG00000179456,1,244048547,244057476,1,ZBTB18,chr1
ENSG00000179743,1,15834474,15848147,-1,AL450998.2,chr1
ENSG00000179818,2,69960104,70103220,-1,PCBP1-AS1,chr2
ENSG00000179833,2,64631621,64751005,-1,SERTAD2,chr2
ENSG00000179862,1,40861054,40862363,-1,CITED4,chr1
ENSG00000180098,1,28553085,28578545,1,TRNAU1AP,chr1
ENSG00000180104,5,443175,471937,1,EXOC3,chr5
ENSG00000180198,1,28505943,28539300,1,RCC1,chr1
ENSG00000180228,2,178431292,178451512,-1,PRKRA,chr2
ENSG00000180287,1,242082986,242524697,-1,PLD5,chr1
ENSG00000180346,4,89111533,89114901,1,TIGD2,chr4
ENSG00000180353,3,121631399,121660927,-1,HCLS1,chr3
ENSG00000180370,3,196739857,196832647,1,PAK2,chr3
ENSG00000180376,3,56557161,56621837,1,CCDC66,chr3
ENSG00000180398,2,46901870,46941855,-1,MCFD2,chr2
ENSG00000180488,1,77779624,77879540,1,MIGA1,chr1
ENSG00000180573,6,26124145,26139116,1,HIST1H2AC,chr6
ENSG00000180596,6,26114873,26123926,-1,HIST1H2BC,chr6
ENSG00000180611,3,192796815,192917856,-1,MB21D2,chr3
ENSG00000180667,1,207043849,207052980,-1,YOD1,chr1
ENSG00000180758,1,9100305,9129102,-1,GPR157,chr1
ENSG00000180822,6,3231403,3303373,1,PSMG4,chr6
ENSG00000180875,1,240489573,240612155,-1,GREM2,chr1
ENSG00000180902,2,241734602,241768816,1,D2HGDH,chr2
ENSG00000181036,1,159800511,159816257,1,FCRL6,chr1
ENSG00000181104,5,76716126,76735770,1,F2R,chr5
ENSG00000181163,5,171387116,171411810,1,NPM1,chr5
ENSG00000181315,6,26634383,26659752,-1,ZNF322,chr6
ENSG00000181322,3,138261437,138329886,-1,NME9,chr3
ENSG00000181381,4,168356735,168537786,-1,DDX60L,chr4
ENSG00000181450,1,227563543,227677443,1,ZNF678,chr1
ENSG00000181467,3,153162226,153170627,1,RAP2B,chr3
ENSG00000181555,3,47016428,47164113,-1,SETD2,chr3
ENSG00000181631,3,151326312,151329549,-1,P2RY13,chr3
ENSG00000181722,3,114314500,115147288,-1,ZBTB20,chr3
ENSG00000181744,3,143971823,144048719,1,DIPK2A,chr3
ENSG00000181751,5,103258763,103278660,1,C5orf30,chr5
ENSG00000181788,3,150741125,150763477,-1,SIAH2,chr3
ENSG00000181789,3,129249606,129277773,1,COPG1,chr3
ENSG00000181804,3,143265222,143848485,-1,SLC9A9,chr3
ENSG00000181817,1,36391238,36397908,-1,LSM10,chr1
ENSG00000181826,4,37590800,37686376,-1,RELL1,chr4
ENSG00000181847,3,114276913,114310288,1,TIGIT,chr3
ENSG00000181873,1,228165804,228182257,1,IBA57,chr1
ENSG00000181904,5,134845680,134859735,1,C5orf24,chr5
ENSG00000181982,4,24803514,24980204,-1,CCDC149,chr4
ENSG00000182004,1,203861599,203871152,1,SNRPE,chr1
ENSG00000182118,1,231018958,231040254,-1,FAM89A,chr1
ENSG00000182134,1,151770107,151791416,-1,TDRKH,chr1
ENSG00000182179,3,49805209,49813953,-1,UBA7,chr3
ENSG00000182183,1,52633168,52669683,1,SHISAL2A,chr1
ENSG00000182230,5,176060689,176116015,1,FAM153B,chr5
ENSG00000182247,3,23203020,23591794,1,UBE2E2,chr3
ENSG00000182389,2,151832771,152099167,-1,CACNB4,chr2
ENSG00000182504,3,101724593,101770562,1,CEP97,chr3
ENSG00000182551,2,3497366,3519531,-1,ADI1,chr2
ENSG00000182552,4,183639635,183659203,-1,RWDD4,chr4
ENSG00000182568,3,18345377,18445588,-1,SATB1,chr3
ENSG00000182578,5,150053291,150113372,-1,CSF1R,chr5
ENSG00000182600,2,232857270,232878708,1,SNORC,chr2
ENSG00000182606,3,42013802,42225890,1,TRAK1,chr3
ENSG00000182700,5,140125937,140129392,1,IGIP,chr5
ENSG00000182827,1,226144679,226186741,-1,ACBD3,chr1
ENSG00000182866,1,32251239,32286165,1,LCK,chr1
ENSG00000182899,3,197950190,197956610,1,RPL35A,chr3
ENSG00000182901,1,240767636,241357374,-1,RGS7,chr1
ENSG00000182903,4,425815,499156,-1,ZNF721,chr4
ENSG00000182923,3,134485699,134587789,1,CEP63,chr3
ENSG00000182952,6,26538366,26546933,1,HMGN4,chr6
ENSG00000182973,3,32685145,32773875,1,CNOT10,chr3
ENSG00000183023,2,40097270,40611053,-1,SLC8A1,chr2
ENSG00000183091,2,151485336,151734487,-1,NEB,chr2
ENSG00000183111,5,149551947,149634968,1,ARHGEF37,chr5
ENSG00000183155,1,202878282,202889149,-1,RABIF,chr1
ENSG00000183258,5,177511577,177516961,-1,DDX41,chr5
ENSG00000183291,1,86862445,86914424,-1,SELENOF,chr1
ENSG00000183308,2,200963263,201009102,1,AC005037.1,chr2
ENSG00000183323,5,69280175,69332809,-1,CCDC125,chr5
ENSG00000183431,1,37956975,37990075,-1,SF3A3,chr1
ENSG00000183474,5,69560191,69595221,1,GTF2H2C,chr5
ENSG00000183508,1,117606048,117628389,1,TENT5C,chr1
ENSG00000183513,2,98599314,98608515,-1,COA5,chr2
ENSG00000183520,1,38009258,38024820,1,UTP11,chr1
ENSG00000183624,3,129278828,129306186,1,HMCES,chr3
ENSG00000183662,3,68004247,68545621,1,TAFA1,chr3
ENSG00000183718,5,181254077,181261150,-1,TRIM52,chr5
ENSG00000183726,1,25338317,25362361,1,TMEM50A,chr1
ENSG00000183763,3,49828601,49856574,-1,TRAIP,chr3
ENSG00000183780,1,233904676,234324511,1,SLC35F3,chr1
ENSG00000183813,3,32951644,32956349,1,CCR4,chr3
ENSG00000183814,1,226231149,226309869,-1,LIN9,chr1
ENSG00000183856,1,156525405,156572604,-1,IQGAP3,chr1
ENSG00000183891,2,19896631,19901983,-1,TTC32,chr2
ENSG00000183960,3,19148510,19535642,1,KCNH8,chr3
ENSG00000184005,1,76074746,76634603,1,ST6GALNAC3,chr1
ENSG00000184007,1,31906421,31944856,-1,PTP4A2,chr1
ENSG00000184178,4,52872982,53366066,-1,SCFD2,chr4
ENSG00000184182,2,237966827,238042782,1,UBE2F,chr2
ENSG00000184203,3,195514428,195543386,-1,PPP1R2,chr3
ENSG00000184220,3,99817837,100181732,1,CMSS1,chr3
ENSG00000184260,1,149886918,149887411,1,HIST2H2AC,chr1
ENSG00000184270,1,149887469,149887965,-1,HIST2H2AB,chr1
ENSG00000184305,4,90127394,91605295,1,CCSER1,chr4
ENSG00000184307,3,113947901,113965401,1,ZDHHC23,chr3
ENSG00000184347,5,168661733,169301139,-1,SLIT3,chr5
ENSG00000184349,5,107376894,107670937,-1,EFNA5,chr5
ENSG00000184357,6,27866792,27867588,-1,HIST1H1B,chr6
ENSG00000184371,1,109910242,109930992,1,CSF1,chr1
ENSG00000184432,3,139353946,139389736,-1,COPB2,chr3
ENSG00000184584,5,139475533,139482935,-1,TMEM173,chr5
ENSG00000184588,1,65792514,66374579,1,PDE4B,chr1
ENSG00000184677,1,22428838,22531157,1,ZBTB40,chr1
ENSG00000184678,1,149884459,149886682,-1,HIST2H2BE,chr1
ENSG00000184840,5,177592203,177597242,1,TMED9,chr5
ENSG00000184897,3,129314771,129316286,-1,H1FX,chr3
ENSG00000184898,2,151247940,151261863,-1,RBM43,chr2
ENSG00000184985,4,7192538,7742836,1,SORCS2,chr4
ENSG00000185049,4,1982717,2041903,-1,NELFA,chr4
ENSG00000185104,1,50437028,50960267,-1,FAF1,chr1
ENSG00000185112,3,194685883,194689037,1,FAM43A,chr3
ENSG00000185129,5,140107777,140125619,1,PURA,chr5
ENSG00000185219,3,44431705,44477670,-1,ZNF445,chr3
ENSG00000185220,1,248906196,248919946,1,PGBD2,chr1
ENSG00000185261,5,94150851,94618604,-1,KIAA0825,chr5
ENSG00000185278,1,173868082,173903547,1,ZBTB37,chr1
ENSG00000185304,2,87755960,87825796,-1,RGPD2,chr2
ENSG00000185305,5,53883942,54310582,-1,ARL15,chr5
ENSG00000185404,2,230327184,230403732,1,SP140L,chr2
ENSG00000185414,2,99181152,99199561,1,MRPL30,chr2
ENSG00000185420,1,245749342,246507312,-1,SMYD3,chr1
ENSG00000185436,1,24154168,24187959,-1,IFNLR1,chr1
ENSG00000185477,4,89236383,89307800,-1,GPRIN3,chr4
ENSG00000185483,1,63774017,64181498,1,ROR1,chr1
ENSG00000185499,1,155185824,155192916,-1,MUC1,chr1
